Review_ID,Text,Rating,Sentiment
REV4780,"seller ramah, standar. Sangat merekomendasikan.",5,Positif
REV4781,"renyah, kualitas super. Sangat merekomendasikan.",4,Positif
REV4782,"murah dan bagus, buahnya besar. Sangat merekomendasikan.",5,Positif
REV4783,"pengiriman cepat, oke. Sangat merekomendasikan.",4,Positif
REV4784,"kualitas super, sampai tujuan. Sangat merekomendasikan.",5,Positif
REV4785,"segar sekali, bisa dimakan. Sangat merekomendasikan.",5,Positif
REV4786,"kurang segar, benar-benar pengiriman lambat. Tidak akan beli lagi.",2,Negatif
REV4787,"packing aman, segar sekali. Sangat merekomendasikan.",4,Positif
REV4788,"Barang standar, pengiriman standar.",3,Netral
REV4789,"buahnya besar, biasa saja. Sangat merekomendasikan.",4,Positif
REV4790,"Barang biasa saja, pengiriman standar.",3,Netral
REV4791,"Barang bisa dimakan, pengiriman standar.",3,Netral
REV4792,"kualitas super, oke. Sangat merekomendasikan.",4,Positif
REV4793,"Barang oke, pengiriman standar.",3,Netral
REV4794,"kualitas super, kualitas super. Sangat merekomendasikan.",5,Positif
REV4795,"kualitas super, pengiriman cepat. Sangat merekomendasikan.",5,Positif
REV4796,"mantap, buahnya besar. Sangat merekomendasikan.",4,Positif
REV4797,"Barang cukup, pengiriman standar.",3,Netral
REV4798,"sangat manis, sampai tujuan. Sangat merekomendasikan.",5,Positif
REV4799,"pengiriman cepat, sangat manis. Sangat merekomendasikan.",4,Positif
REV4800,"sangat manis, standar. Sangat merekomendasikan.",5,Positif
REV4801,"ukuran kecil, benar-benar pengiriman lambat. Tidak akan beli lagi.",1,Negatif
REV4802,"renyah, standar. Sangat merekomendasikan.",4,Positif
REV4803,"mantap, sangat manis. Sangat merekomendasikan.",5,Positif
REV4804,"buahnya besar, sampai tujuan. Sangat merekomendasikan.",4,Positif
REV4805,"packing aman, biasa saja. Sangat merekomendasikan.",4,Positif
REV4806,"seller ramah, pengiriman cepat. Sangat merekomendasikan.",5,Positif
REV4807,"buahnya besar, packing aman. Sangat merekomendasikan.",5,Positif
REV4808,"sangat manis, standar. Sangat merekomendasikan.",4,Positif
REV4809,"harga mahal, benar-benar rasa hambar. Tidak akan beli lagi.",2,Negatif
REV4810,"mantap, cukup. Sangat merekomendasikan.",4,Positif
REV4811,"renyah, lumayan. Sangat merekomendasikan.",4,Positif
REV4812,"murah dan bagus, standar. Sangat merekomendasikan.",5,Positif
REV4813,"Barang lumayan, pengiriman standar.",3,Netral
REV4814,"rasa hambar, benar-benar banyak yang bonyok. Tidak akan beli lagi.",2,Negatif
REV4815,"buahnya besar, lumayan. Sangat merekomendasikan.",5,Positif
REV4816,"Barang sesuai harga, pengiriman standar.",3,Netral
REV4817,"harga mahal, benar-benar ukuran kecil. Tidak akan beli lagi.",1,Negatif
REV4818,"segar sekali, renyah. Sangat merekomendasikan.",4,Positif
REV4819,"jelek, benar-benar apel busuk. Tidak akan beli lagi.",1,Negatif
REV4820,"kurang segar, benar-benar kecewa. Tidak akan beli lagi.",1,Negatif
REV4821,"Barang oke, pengiriman standar.",3,Netral
REV4822,"Barang sesuai deskripsi, pengiriman standar.",3,Netral
REV4823,"kualitas super, sesuai harga. Sangat merekomendasikan.",4,Positif
REV4824,"packing aman, pengiriman cepat. Sangat merekomendasikan.",4,Positif
REV4825,"packing aman, seller ramah. Sangat merekomendasikan.",4,Positif
REV4826,"Barang standar, pengiriman standar.",3,Netral
REV4827,"sangat manis, seller ramah. Sangat merekomendasikan.",5,Positif
REV4828,"sangat manis, not bad. Sangat merekomendasikan.",5,Positif
REV4829,"segar sekali, sampai tujuan. Sangat merekomendasikan.",5,Positif
REV4830,"seller ramah, pengiriman cepat. Sangat merekomendasikan.",5,Positif
REV4831,"Barang not bad, pengiriman standar.",3,Netral
REV4832,"ukuran kecil, benar-benar harga mahal. Tidak akan beli lagi.",1,Negatif
REV4833,"Barang not bad, pengiriman standar.",3,Netral
REV4834,"Barang cukup, pengiriman standar.",3,Netral
REV4835,"sangat manis, kualitas super. Sangat merekomendasikan.",4,Positif
REV4836,"renyah, kualitas super. Sangat merekomendasikan.",5,Positif
REV4837,"renyah, kualitas super. Sangat merekomendasikan.",5,Positif
REV4838,"seller ramah, segar sekali. Sangat merekomendasikan.",4,Positif
REV4839,"segar sekali, sesuai deskripsi. Sangat merekomendasikan.",4,Positif
REV4840,"packing aman, cukup. Sangat merekomendasikan.",5,Positif
REV4841,"pengiriman lambat, benar-benar hancur. Tidak akan beli lagi.",1,Negatif
REV4842,"segar sekali, pengiriman cepat. Sangat merekomendasikan.",4,Positif
REV4843,"sangat manis, murah dan bagus. Sangat merekomendasikan.",4,Positif
REV4844,"packing aman, sangat manis. Sangat merekomendasikan.",5,Positif
REV4845,"packing aman, bisa dimakan. Sangat merekomendasikan.",5,Positif
REV4846,"sangat manis, packing aman. Sangat merekomendasikan.",5,Positif
REV4847,"pengiriman cepat, sangat manis. Sangat merekomendasikan.",5,Positif
REV4848,"Barang standar, pengiriman standar.",3,Netral
REV4849,"sangat manis, mantap. Sangat merekomendasikan.",4,Positif
REV4850,"kualitas super, oke. Sangat merekomendasikan.",5,Positif
REV4851,"mantap, renyah. Sangat merekomendasikan.",5,Positif
REV4852,"hancur, benar-benar rasa hambar. Tidak akan beli lagi.",2,Negatif
REV4853,"kualitas super, segar sekali. Sangat merekomendasikan.",5,Positif
REV4854,"packing aman, bisa dimakan. Sangat merekomendasikan.",4,Positif
REV4855,"Barang bisa dimakan, pengiriman standar.",3,Netral
REV4856,"segar sekali, pengiriman cepat. Sangat merekomendasikan.",4,Positif
REV4857,"segar sekali, biasa saja. Sangat merekomendasikan.",5,Positif
REV4858,"renyah, standar. Sangat merekomendasikan.",5,Positif
REV4859,"banyak yang bonyok, benar-benar rasa hambar. Tidak akan beli lagi.",1,Negatif
REV4860,"Barang bisa dimakan, pengiriman standar.",3,Netral
REV4861,"buahnya besar, murah dan bagus. Sangat merekomendasikan.",5,Positif
REV4862,"renyah, seller ramah. Sangat merekomendasikan.",5,Positif
REV4863,"apel busuk, benar-benar hancur. Tidak akan beli lagi.",1,Negatif
REV4864,"pengiriman cepat, lumayan. Sangat merekomendasikan.",4,Positif
REV4865,"kualitas super, segar sekali. Sangat merekomendasikan.",5,Positif
REV4866,"Barang oke, pengiriman standar.",3,Netral
REV4867,"pengiriman cepat, biasa saja. Sangat merekomendasikan.",4,Positif
REV4868,"pengiriman cepat, sesuai harga. Sangat merekomendasikan.",5,Positif
REV4869,"Barang not bad, pengiriman standar.",3,Netral
REV4870,"pengiriman lambat, benar-benar harga mahal. Tidak akan beli lagi.",2,Negatif
REV4871,"segar sekali, not bad. Sangat merekomendasikan.",5,Positif
REV4872,"sangat manis, murah dan bagus. Sangat merekomendasikan.",5,Positif
REV4873,"kualitas super, bisa dimakan. Sangat merekomendasikan.",5,Positif
REV4874,"kurang segar, benar-benar pengiriman lambat. Tidak akan beli lagi.",1,Negatif
REV4875,"sangat manis, sampai tujuan. Sangat merekomendasikan.",5,Positif
REV4876,"kualitas super, sangat manis. Sangat merekomendasikan.",4,Positif
REV4877,"apel busuk, benar-benar pengiriman lambat. Tidak akan beli lagi.",1,Negatif
REV4878,"kualitas super, not bad. Sangat merekomendasikan.",5,Positif
REV4879,"murah dan bagus, biasa saja. Sangat merekomendasikan.",5,Positif
REV4880,"Barang cukup, pengiriman standar.",3,Netral
REV4881,"pengiriman cepat, seller ramah. Sangat merekomendasikan.",5,Positif
REV4882,"Barang standar, pengiriman standar.",3,Netral
REV4883,"murah dan bagus, sesuai deskripsi. Sangat merekomendasikan.",5,Positif
REV4884,"packing aman, biasa saja. Sangat merekomendasikan.",5,Positif
REV4885,"segar sekali, renyah. Sangat merekomendasikan.",5,Positif
REV4886,"hancur, benar-benar apel busuk. Tidak akan beli lagi.",1,Negatif
REV4887,"mantap, renyah. Sangat merekomendasikan.",5,Positif
REV4888,"packing aman, bisa dimakan. Sangat merekomendasikan.",4,Positif
REV4889,"rasa hambar, benar-benar ukuran kecil. Tidak akan beli lagi.",2,Negatif
REV4890,"Barang sampai tujuan, pengiriman standar.",3,Netral
REV4891,"seller ramah, sangat manis. Sangat merekomendasikan.",5,Positif
REV4892,"buahnya besar, packing aman. Sangat merekomendasikan.",5,Positif
REV4893,"kecewa, benar-benar rasa hambar. Tidak akan beli lagi.",2,Negatif
REV4894,"jelek, benar-benar rasa hambar. Tidak akan beli lagi.",1,Negatif
REV4895,"mantap, sesuai harga. Sangat merekomendasikan.",4,Positif
REV4896,"buahnya besar, sesuai deskripsi. Sangat merekomendasikan.",5,Positif
REV4897,"Barang biasa saja, pengiriman standar.",3,Netral
REV4898,"packing aman, seller ramah. Sangat merekomendasikan.",5,Positif
REV4899,"murah dan bagus, kualitas super. Sangat merekomendasikan.",5,Positif
REV4900,"kecewa, benar-benar rasa hambar. Tidak akan beli lagi.",1,Negatif
REV4901,"pengiriman cepat, sampai tujuan. Sangat merekomendasikan.",5,Positif
REV4902,"packing aman, renyah. Sangat merekomendasikan.",4,Positif
REV4903,"Barang standar, pengiriman standar.",3,Netral
REV4904,"Barang lumayan, pengiriman standar.",3,Netral
REV4905,"sangat manis, sesuai harga. Sangat merekomendasikan.",4,Positif
REV4906,"murah dan bagus, seller ramah. Sangat merekomendasikan.",4,Positif
REV4907,"seller ramah, buahnya besar. Sangat merekomendasikan.",4,Positif
REV4908,"Barang sampai tujuan, pengiriman standar.",3,Netral
REV4909,"hancur, benar-benar harga mahal. Tidak akan beli lagi.",2,Negatif
REV4910,"sangat manis, segar sekali. Sangat merekomendasikan.",4,Positif
REV4911,"Barang lumayan, pengiriman standar.",3,Netral
REV4912,"buahnya besar, renyah. Sangat merekomendasikan.",4,Positif
REV4913,"Barang standar, pengiriman standar.",3,Netral
REV4914,"sangat manis, sampai tujuan. Sangat merekomendasikan.",5,Positif
REV4915,"Barang not bad, pengiriman standar.",3,Netral
REV4916,"Barang sesuai harga, pengiriman standar.",3,Netral
REV4917,"Barang sesuai harga, pengiriman standar.",3,Netral
REV4918,"segar sekali, oke. Sangat merekomendasikan.",4,Positif
REV4919,"hancur, benar-benar hancur. Tidak akan beli lagi.",2,Negatif
REV4920,"renyah, biasa saja. Sangat merekomendasikan.",5,Positif
REV4921,"segar sekali, lumayan. Sangat merekomendasikan.",5,Positif
REV4922,"segar sekali, segar sekali. Sangat merekomendasikan.",5,Positif
REV4923,"renyah, packing aman. Sangat merekomendasikan.",4,Positif
REV4924,"kualitas super, packing aman. Sangat merekomendasikan.",5,Positif
REV4925,"seller ramah, seller ramah. Sangat merekomendasikan.",4,Positif
REV4926,"seller ramah, packing aman. Sangat merekomendasikan.",5,Positif
REV4927,"rasa hambar, benar-benar harga mahal. Tidak akan beli lagi.",2,Negatif
REV4928,"mantap, sampai tujuan. Sangat merekomendasikan.",4,Positif
REV4929,"sangat manis, biasa saja. Sangat merekomendasikan.",4,Positif
REV4930,"pengiriman cepat, seller ramah. Sangat merekomendasikan.",5,Positif
REV4931,"mantap, oke. Sangat merekomendasikan.",5,Positif
REV4932,"pengiriman lambat, benar-benar kurang segar. Tidak akan beli lagi.",2,Negatif
REV4933,"renyah, murah dan bagus. Sangat merekomendasikan.",4,Positif
REV4934,"packing aman, seller ramah. Sangat merekomendasikan.",4,Positif
REV4935,"Barang sampai tujuan, pengiriman standar.",3,Netral
REV4936,"Barang oke, pengiriman standar.",3,Netral
REV4937,"kecewa, benar-benar banyak yang bonyok. Tidak akan beli lagi.",1,Negatif
REV4938,"pengiriman lambat, benar-benar apel busuk. Tidak akan beli lagi.",2,Negatif
REV4939,"Barang bisa dimakan, pengiriman standar.",3,Netral
REV4940,"apel busuk, benar-benar ukuran kecil. Tidak akan beli lagi.",1,Negatif
REV4941,"pengiriman cepat, segar sekali. Sangat merekomendasikan.",4,Positif
REV4942,"Barang cukup, pengiriman standar.",3,Netral
REV4943,"packing aman, biasa saja. Sangat merekomendasikan.",5,Positif
REV4944,"pengiriman cepat, lumayan. Sangat merekomendasikan.",5,Positif
REV4945,"segar sekali, mantap. Sangat merekomendasikan.",4,Positif
REV4946,"Barang bisa dimakan, pengiriman standar.",3,Netral
REV4947,"pengiriman cepat, bisa dimakan. Sangat merekomendasikan.",4,Positif
REV4948,"pengiriman cepat, not bad. Sangat merekomendasikan.",4,Positif
REV4949,"buahnya besar, packing aman. Sangat merekomendasikan.",4,Positif
REV4950,"kualitas super, biasa saja. Sangat merekomendasikan.",5,Positif
REV4951,"Barang not bad, pengiriman standar.",3,Netral
REV4952,"packing aman, seller ramah. Sangat merekomendasikan.",5,Positif
REV4953,"mantap, sampai tujuan. Sangat merekomendasikan.",4,Positif
REV4954,"packing aman, buahnya besar. Sangat merekomendasikan.",5,Positif
REV4955,"sangat manis, biasa saja. Sangat merekomendasikan.",4,Positif
REV4956,"segar sekali, packing aman. Sangat merekomendasikan.",4,Positif
REV4957,"banyak yang bonyok, benar-benar kurang segar. Tidak akan beli lagi.",1,Negatif
REV4958,"mantap, packing aman. Sangat merekomendasikan.",5,Positif
REV4959,"hancur, benar-benar pengiriman lambat. Tidak akan beli lagi.",1,Negatif
REV4960,"mantap, sangat manis. Sangat merekomendasikan.",4,Positif
REV4961,"seller ramah, kualitas super. Sangat merekomendasikan.",5,Positif
REV4962,"sangat manis, sampai tujuan. Sangat merekomendasikan.",4,Positif
REV4963,"buahnya besar, kualitas super. Sangat merekomendasikan.",5,Positif
REV4964,"seller ramah, sesuai deskripsi. Sangat merekomendasikan.",5,Positif
REV4965,"kurang segar, benar-benar harga mahal. Tidak akan beli lagi.",1,Negatif
REV4966,"kualitas super, oke. Sangat merekomendasikan.",5,Positif
REV4967,"packing aman, packing aman. Sangat merekomendasikan.",4,Positif
REV4968,"Barang sesuai harga, pengiriman standar.",3,Netral
REV4969,"Barang not bad, pengiriman standar.",3,Netral
REV4970,"sangat manis, biasa saja. Sangat merekomendasikan.",4,Positif
REV4971,"Barang biasa saja, pengiriman standar.",3,Netral
REV4972,"pengiriman cepat, sesuai harga. Sangat merekomendasikan.",5,Positif
REV4973,"ukuran kecil, benar-benar kecewa. Tidak akan beli lagi.",1,Negatif
REV4974,"kualitas super, sangat manis. Sangat merekomendasikan.",5,Positif
REV4975,"packing aman, mantap. Sangat merekomendasikan.",4,Positif
REV4976,"Barang standar, pengiriman standar.",3,Netral
REV4977,"Barang cukup, pengiriman standar.",3,Netral
REV4978,"Barang bisa dimakan, pengiriman standar.",3,Netral
REV4979,"mantap, sangat manis. Sangat merekomendasikan.",4,Positif
REV4980,"harga mahal, benar-benar harga mahal. Tidak akan beli lagi.",1,Negatif
REV4981,"pengiriman lambat, benar-benar kurang segar. Tidak akan beli lagi.",1,Negatif
REV4982,"pengiriman cepat, sesuai harga. Sangat merekomendasikan.",5,Positif
REV4983,"Barang cukup, pengiriman standar.",3,Netral
REV4984,"Barang lumayan, pengiriman standar.",3,Netral
REV4985,"kualitas super, standar. Sangat merekomendasikan.",4,Positif
REV4986,"renyah, sesuai deskripsi. Sangat merekomendasikan.",5,Positif
REV4987,"Barang lumayan, pengiriman standar.",3,Netral
REV4988,"ukuran kecil, benar-benar kurang segar. Tidak akan beli lagi.",2,Negatif
REV4989,"Barang oke, pengiriman standar.",3,Netral
REV4990,"Barang bisa dimakan, pengiriman standar.",3,Netral
REV4991,"buahnya besar, not bad. Sangat merekomendasikan.",5,Positif
REV4992,"Barang biasa saja, pengiriman standar.",3,Netral
REV4993,"rasa hambar, benar-benar hancur. Tidak akan beli lagi.",2,Negatif
REV4994,"renyah, kualitas super. Sangat merekomendasikan.",4,Positif
REV4995,"buahnya besar, sesuai harga. Sangat merekomendasikan.",5,Positif
REV4996,"Barang lumayan, pengiriman standar.",3,Netral
REV4997,"Barang sesuai harga, pengiriman standar.",3,Netral
REV4998,"kurang segar, benar-benar banyak yang bonyok. Tidak akan beli lagi.",2,Negatif
REV4999,"harga mahal, benar-benar hancur. Tidak akan beli lagi.",1,Negatif
REV5000,"apel busuk, benar-benar banyak yang bonyok. Tidak akan beli lagi.",1,Negatif
REV5001,"renyah, renyah. Sangat merekomendasikan.",5,Positif
REV5002,"buahnya besar, pengiriman cepat. Sangat merekomendasikan.",4,Positif
REV5003,"jelek, benar-benar kecewa. Tidak akan beli lagi.",1,Negatif
REV5004,"pengiriman cepat, lumayan. Sangat merekomendasikan.",4,Positif
REV5005,"Barang biasa saja, pengiriman standar.",3,Netral
REV5006,"Barang not bad, pengiriman standar.",3,Netral
REV5007,"kualitas super, sampai tujuan. Sangat merekomendasikan.",4,Positif
REV5008,"mantap, seller ramah. Sangat merekomendasikan.",5,Positif
REV5009,"kecewa, benar-benar banyak yang bonyok. Tidak akan beli lagi.",2,Negatif
REV5010,"renyah, buahnya besar. Sangat merekomendasikan.",5,Positif
REV5011,"buahnya besar, biasa saja. Sangat merekomendasikan.",5,Positif
REV5012,"Barang oke, pengiriman standar.",3,Netral
REV5013,"sangat manis, pengiriman cepat. Sangat merekomendasikan.",4,Positif
REV5014,"renyah, sesuai harga. Sangat merekomendasikan.",5,Positif
REV5015,"packing aman, sampai tujuan. Sangat merekomendasikan.",5,Positif
REV5016,"Barang not bad, pengiriman standar.",3,Netral
REV5017,"Barang not bad, pengiriman standar.",3,Netral
REV5018,"rasa hambar, benar-benar harga mahal. Tidak akan beli lagi.",2,Negatif
REV5019,"buahnya besar, cukup. Sangat merekomendasikan.",5,Positif
REV5020,"murah dan bagus, oke. Sangat merekomendasikan.",4,Positif
REV5021,"mantap, sesuai harga. Sangat merekomendasikan.",4,Positif
REV5022,"kualitas super, seller ramah. Sangat merekomendasikan.",5,Positif
REV5023,"harga mahal, benar-benar rasa hambar. Tidak akan beli lagi.",2,Negatif
REV5024,"kualitas super, standar. Sangat merekomendasikan.",5,Positif
REV5025,"pengiriman cepat, mantap. Sangat merekomendasikan.",4,Positif
REV5026,"kualitas super, segar sekali. Sangat merekomendasikan.",4,Positif
REV5027,"pengiriman cepat, buahnya besar. Sangat merekomendasikan.",4,Positif
REV5028,"kualitas super, murah dan bagus. Sangat merekomendasikan.",5,Positif
REV5029,"packing aman, murah dan bagus. Sangat merekomendasikan.",4,Positif
REV5030,"Barang biasa saja, pengiriman standar.",3,Netral
REV5031,"buahnya besar, sangat manis. Sangat merekomendasikan.",4,Positif
REV5032,"murah dan bagus, biasa saja. Sangat merekomendasikan.",4,Positif
REV5033,"buahnya besar, murah dan bagus. Sangat merekomendasikan.",5,Positif
REV5034,"packing aman, sesuai harga. Sangat merekomendasikan.",4,Positif
REV5035,"kurang segar, benar-benar harga mahal. Tidak akan beli lagi.",2,Negatif
REV5036,"apel busuk, benar-benar ukuran kecil. Tidak akan beli lagi.",1,Negatif
REV5037,"kecewa, benar-benar rasa hambar. Tidak akan beli lagi.",1,Negatif
REV5038,"apel busuk, benar-benar kecewa. Tidak akan beli lagi.",1,Negatif
REV5039,"buahnya besar, lumayan. Sangat merekomendasikan.",5,Positif
REV5040,"seller ramah, not bad. Sangat merekomendasikan.",4,Positif
REV5041,"Barang sampai tujuan, pengiriman standar.",3,Netral
REV5042,"Barang sampai tujuan, pengiriman standar.",3,Netral
REV5043,"harga mahal, benar-benar hancur. Tidak akan beli lagi.",2,Negatif
REV5044,"buahnya besar, cukup. Sangat merekomendasikan.",4,Positif
REV5045,"Barang cukup, pengiriman standar.",3,Netral
REV5046,"packing aman, mantap. Sangat merekomendasikan.",5,Positif
REV5047,"hancur, benar-benar pengiriman lambat. Tidak akan beli lagi.",2,Negatif
REV5048,"ukuran kecil, benar-benar pengiriman lambat. Tidak akan beli lagi.",1,Negatif
REV5049,"Barang oke, pengiriman standar.",3,Netral
REV5050,"kecewa, benar-benar harga mahal. Tidak akan beli lagi.",2,Negatif
REV5051,"Barang sampai tujuan, pengiriman standar.",3,Netral
REV5052,"murah dan bagus, kualitas super. Sangat merekomendasikan.",4,Positif
REV5053,"pengiriman cepat, sesuai harga. Sangat merekomendasikan.",4,Positif
REV5054,"Barang oke, pengiriman standar.",3,Netral
REV5055,"packing aman, renyah. Sangat merekomendasikan.",5,Positif
REV5056,"mantap, renyah. Sangat merekomendasikan.",4,Positif
REV5057,"jelek, benar-benar ukuran kecil. Tidak akan beli lagi.",1,Negatif
REV5058,"pengiriman cepat, renyah. Sangat merekomendasikan.",5,Positif
REV5059,"pengiriman cepat, renyah. Sangat merekomendasikan.",5,Positif
REV5060,"segar sekali, segar sekali. Sangat merekomendasikan.",5,Positif
REV5061,"sangat manis, lumayan. Sangat merekomendasikan.",4,Positif
REV5062,"Barang bisa dimakan, pengiriman standar.",3,Netral
REV5063,"pengiriman cepat, oke. Sangat merekomendasikan.",5,Positif
REV5064,"murah dan bagus, sesuai harga. Sangat merekomendasikan.",4,Positif
REV5065,"pengiriman cepat, seller ramah. Sangat merekomendasikan.",4,Positif
REV5066,"buahnya besar, kualitas super. Sangat merekomendasikan.",4,Positif
REV5067,"renyah, sesuai harga. Sangat merekomendasikan.",4,Positif
REV5068,"pengiriman lambat, benar-benar banyak yang bonyok. Tidak akan beli lagi.",1,Negatif
REV5069,"Barang cukup, pengiriman standar.",3,Netral
REV5070,"Barang not bad, pengiriman standar.",3,Netral
REV5071,"pengiriman cepat, cukup. Sangat merekomendasikan.",4,Positif
REV5072,"murah dan bagus, segar sekali. Sangat merekomendasikan.",4,Positif
REV5073,"Barang lumayan, pengiriman standar.",3,Netral
REV5074,"seller ramah, sampai tujuan. Sangat merekomendasikan.",4,Positif
REV5075,"pengiriman cepat, oke. Sangat merekomendasikan.",4,Positif
REV5076,"renyah, murah dan bagus. Sangat merekomendasikan.",4,Positif
REV5077,"Barang lumayan, pengiriman standar.",3,Netral
REV5078,"buahnya besar, sesuai deskripsi. Sangat merekomendasikan.",4,Positif
REV5079,"renyah, mantap. Sangat merekomendasikan.",4,Positif
REV5080,"packing aman, mantap. Sangat merekomendasikan.",5,Positif
REV5081,"mantap, murah dan bagus. Sangat merekomendasikan.",4,Positif
REV5082,"Barang bisa dimakan, pengiriman standar.",3,Netral
REV5083,"harga mahal, benar-benar banyak yang bonyok. Tidak akan beli lagi.",1,Negatif
REV5084,"kualitas super, sampai tujuan. Sangat merekomendasikan.",4,Positif
REV5085,"sangat manis, murah dan bagus. Sangat merekomendasikan.",5,Positif
REV5086,"buahnya besar, segar sekali. Sangat merekomendasikan.",4,Positif
REV5087,"murah dan bagus, sangat manis. Sangat merekomendasikan.",5,Positif
REV5088,"seller ramah, bisa dimakan. Sangat merekomendasikan.",4,Positif
REV5089,"segar sekali, oke. Sangat merekomendasikan.",5,Positif
REV5090,"renyah, pengiriman cepat. Sangat merekomendasikan.",4,Positif
REV5091,"renyah, kualitas super. Sangat merekomendasikan.",4,Positif
REV5092,"mantap, seller ramah. Sangat merekomendasikan.",5,Positif
REV5093,"Barang bisa dimakan, pengiriman standar.",3,Netral
REV5094,"Barang not bad, pengiriman standar.",3,Netral
REV5095,"segar sekali, buahnya besar. Sangat merekomendasikan.",4,Positif
REV5096,"segar sekali, sangat manis. Sangat merekomendasikan.",5,Positif
REV5097,"rasa hambar, benar-benar jelek. Tidak akan beli lagi.",2,Negatif
REV5098,"packing aman, pengiriman cepat. Sangat merekomendasikan.",4,Positif
REV5099,"buahnya besar, standar. Sangat merekomendasikan.",5,Positif
REV5100,"segar sekali, sampai tujuan. Sangat merekomendasikan.",4,Positif
REV5101,"Barang sampai tujuan, pengiriman standar.",3,Netral
REV5102,"mantap, bisa dimakan. Sangat merekomendasikan.",4,Positif
REV5103,"buahnya besar, kualitas super. Sangat merekomendasikan.",4,Positif
REV5104,"renyah, standar. Sangat merekomendasikan.",5,Positif
REV5105,"pengiriman cepat, biasa saja. Sangat merekomendasikan.",5,Positif
REV5106,"Barang sampai tujuan, pengiriman standar.",3,Netral
REV5107,"Barang sesuai deskripsi, pengiriman standar.",3,Netral
REV5108,"banyak yang bonyok, benar-benar apel busuk. Tidak akan beli lagi.",1,Negatif
REV5109,"Barang oke, pengiriman standar.",3,Netral
REV5110,"renyah, sesuai harga. Sangat merekomendasikan.",4,Positif
REV5111,"ukuran kecil, benar-benar harga mahal. Tidak akan beli lagi.",1,Negatif
REV5112,"Barang not bad, pengiriman standar.",3,Netral
REV5113,"kualitas super, seller ramah. Sangat merekomendasikan.",4,Positif
REV5114,"packing aman, biasa saja. Sangat merekomendasikan.",4,Positif
REV5115,"packing aman, mantap. Sangat merekomendasikan.",4,Positif
REV5116,"pengiriman lambat, benar-benar kurang segar. Tidak akan beli lagi.",2,Negatif
REV5117,"seller ramah, murah dan bagus. Sangat merekomendasikan.",4,Positif
REV5118,"mantap, bisa dimakan. Sangat merekomendasikan.",4,Positif
REV5119,"kualitas super, murah dan bagus. Sangat merekomendasikan.",4,Positif
REV5120,"segar sekali, mantap. Sangat merekomendasikan.",5,Positif
REV5121,"Barang cukup, pengiriman standar.",3,Netral
REV5122,"buahnya besar, lumayan. Sangat merekomendasikan.",4,Positif
REV5123,"rasa hambar, benar-benar hancur. Tidak akan beli lagi.",2,Negatif
REV5124,"seller ramah, pengiriman cepat. Sangat merekomendasikan.",5,Positif
REV5125,"apel busuk, benar-benar kurang segar. Tidak akan beli lagi.",1,Negatif
REV5126,"ukuran kecil, benar-benar kurang segar. Tidak akan beli lagi.",2,Negatif
REV5127,"pengiriman lambat, benar-benar jelek. Tidak akan beli lagi.",1,Negatif
REV5128,"packing aman, not bad. Sangat merekomendasikan.",4,Positif
REV5129,"pengiriman cepat, seller ramah. Sangat merekomendasikan.",5,Positif
REV5130,"Barang standar, pengiriman standar.",3,Netral
REV5131,"Barang sesuai deskripsi, pengiriman standar.",3,Netral
REV5132,"murah dan bagus, cukup. Sangat merekomendasikan.",5,Positif
REV5133,"packing aman, kualitas super. Sangat merekomendasikan.",5,Positif
REV5134,"Barang oke, pengiriman standar.",3,Netral
REV5135,"mantap, mantap. Sangat merekomendasikan.",5,Positif
REV5136,"Barang cukup, pengiriman standar.",3,Netral
REV5137,"buahnya besar, oke. Sangat merekomendasikan.",5,Positif
REV5138,"segar sekali, sangat manis. Sangat merekomendasikan.",4,Positif
REV5139,"Barang lumayan, pengiriman standar.",3,Netral
REV5140,"Barang standar, pengiriman standar.",3,Netral
REV5141,"murah dan bagus, mantap. Sangat merekomendasikan.",5,Positif
REV5142,"harga mahal, benar-benar rasa hambar. Tidak akan beli lagi.",1,Negatif
REV5143,"Barang oke, pengiriman standar.",3,Netral
REV5144,"Barang sesuai deskripsi, pengiriman standar.",3,Netral
REV5145,"pengiriman cepat, sampai tujuan. Sangat merekomendasikan.",5,Positif
REV5146,"segar sekali, sangat manis. Sangat merekomendasikan.",5,Positif
REV5147,"kualitas super, buahnya besar. Sangat merekomendasikan.",4,Positif
REV5148,"packing aman, pengiriman cepat. Sangat merekomendasikan.",4,Positif
REV5149,"mantap, sesuai harga. Sangat merekomendasikan.",5,Positif
REV5150,"mantap, sampai tujuan. Sangat merekomendasikan.",4,Positif
REV5151,"hancur, benar-benar kurang segar. Tidak akan beli lagi.",1,Negatif
REV5152,"ukuran kecil, benar-benar harga mahal. Tidak akan beli lagi.",1,Negatif
REV5153,"Barang sesuai harga, pengiriman standar.",3,Netral
REV5154,"Barang sampai tujuan, pengiriman standar.",3,Netral
REV5155,"buahnya besar, not bad. Sangat merekomendasikan.",4,Positif
REV5156,"sangat manis, buahnya besar. Sangat merekomendasikan.",5,Positif
REV5157,"pengiriman cepat, not bad. Sangat merekomendasikan.",5,Positif
REV5158,"apel busuk, benar-benar pengiriman lambat. Tidak akan beli lagi.",2,Negatif
REV5159,"renyah, oke. Sangat merekomendasikan.",5,Positif
REV5160,"pengiriman cepat, sesuai harga. Sangat merekomendasikan.",5,Positif
